country	uganda	#511EA8
country	guinea	#4B27B2
country	angola	#4530BB
country	india	#403AC4
country	cambodia	#3F46C8
country	thailand	#3F52CD
country	vietnam	#3F5ED0
country	philippines	#4169CF
country	singapore	#4375CD
country	indonesia	#457FCB
country	china	#4988C5
country	taiwan	#4C91C0
country	australia	#5098B9
country	japan	#559FB0
country	french polynesia	#5AA5A8
country	american samoa	#60AA9F
country	fiji	#66AE95
country	tonga	#6CB28C
country	brazil	#73B583
country	peru	#7BB77A
country	ecuador	#82BA71
country	colombia	#8BBB6A
country	french guiana	#93BC62
country	suriname	#9BBE5B
country	venezuela	#A4BE56
country	panama	#ADBD51
country	nicaragua	#B5BD4C
country	honduras	#BDBB48
country	el salvador	#C5B945
country	guatemala	#CDB642
country	mexico	#D3B240
country	martinique	#D9AD3D
country	guadeloupe	#DEA73B
country	saint barthelemy	#E19F3A
country	usvi	#E59738
country	puerto rico	#E68D36
country	jamaica	#E68234
country	dominican republic	#E67631
country	haiti	#E4682F
country	cuba	#E25A2C
country	usa	#E04C29
country	canada	#DE3D27
country	italy	#DC2F24
